,Date,Total Inflows,Customers - DDS,Customers - EFT,T&S Collections,FX Sales,Other operations,Total Outflows,Tüpraş,Other Oil,Gas,Import payments (FX purchases),Tax,Operatioınal and Admin. Expenses,VIS Buyback Payments,Net Cashflow from Operations,Inflows- currency
519,2021-01-28,26149662.4675,12435500.0,11371311.3,2342851.1675000004,0.0,0.0,-18114734.8875,-11016072.62,-2419113.4775,-1532161.9625,0.0,-1668121.0125,-1479265.8149999997,0.0,8034927.579999998,0.0
520,2021-01-29,94594429.695,39340750.0,51888801.355,2632674.34,732204.0,0.0,-56841979.4775,-13377333.7,-2848085.62,-1329267.7775,-33708675.0,-13061.5725,-3655563.3875,-1909992.42,37752450.21750001,0.0
521,2021-02-01,63253733.9075,36102750.0,19612129.4475,7263854.46,0.0,275000.0,-44982578.765,-20681966.1575,-5076887.3075,-2838364.305,-438820.00000000006,-7115439.335,-4581101.66,-4250000.0,18271155.1425,0.0
522,2021-02-02,21915161.31,7192250.0,12380834.2925,2342077.0175,0.0,0.0,-21370880.905,-12616967.305,-3422685.305,-1764264.9075000002,0.0,-1811351.5775,-1755454.6574999995,-157.1525,544280.4050000049,0.0
523,2021-02-03,25202784.2775,14719250.0,8120937.297500001,2362596.98,0.0,0.0,-44488838.755,-10699121.315,-3188082.5700000003,-1024983.9575,-178207.5,-506526.4125,-2064293.74,-26827623.26,-19286054.477499995,0.0
524,2021-02-04,21797263.1775,12624750.0,6751318.482500001,2421194.695,0.0,0.0,-17405313.035,-10267708.52,-3890685.745,-1646876.035,0.0,-159823.0725,-1440219.6624999996,0.0,4391950.142500002,0.0
525,2021-02-05,23571487.0025,10154000.0,11056058.63,2361428.3725,0.0,0.0,-20553050.1575,-13304615.54,-1497328.695,-741206.5675,0.0,-32.45,-4512359.4875,-497507.4175,3018436.8450000025,0.0
526,2021-02-08,72810247.2675,37314000.0,20137773.11,15358474.1575,0.0,0.0,-63472827.31,-28685146.4175,-6588273.04,-2838600.17,-14991875.0,-2890143.79,-6978788.892500001,-500000.0,9337419.957499996,0.0
527,2021-02-09,26509351.095,16571750.0,8434100.1725,1503500.9225,0.0,0.0,-8155189.385,-2584394.4975,-2945253.005,-851672.8975,0.0,-106227.5625,-1045545.2700000004,-622096.1525,18354161.71,0.0
528,2021-02-10,47108813.36750001,30462750.0,13026660.8075,3619402.56,0.0,0.0,-46869517.0775,-4320304.455,-2772737.3575,-1735565.31,0.0,-32844425.98,-3571483.975,-1625000.0,239296.29000000656,0.0
529,2021-02-11,27868788.1175,13202500.0,12054193.515,2612094.6025,0.0,0.0,-22344657.2025,-15029891.18,-2034623.595,-1585404.2725000002,0.0,-2623597.2325,-1071140.9225,0.0,5524130.914999999,0.0
530,2021-02-12,24544045.0125,13721000.0,9058109.4075,1764935.605,0.0,0.0,-27069608.645,-10469297.1875,-1255368.52,-2162876.3825,-8768125.0,-10650.575,-2942544.6050000004,-1460746.375,-2525563.6325000003,0.0
531,2021-02-15,142343826.505,69449250.0,50675685.6275,22218890.8775,0.0,0.0,-85951488.2375,-58294274.9,-9417139.5325,-4624090.9,0.0,-2406139.8175,-6959843.087499997,-4250000.0,56392338.2675,0.0
532,2021-02-16,27407954.565,15589250.0,7663735.0675,4154969.4975,0.0,0.0,-53164660.7825,-1619730.58,-2802100.9175,-1027402.995,-45041750.0,-11408.095,-1536983.4774999998,-1125284.7175,-25756706.2175,0.0
533,2021-02-17,14833806.117500002,3454000.0,7445909.735000001,3933896.3825,0.0,0.0,-25866137.595,-11487298.065,-4127914.5625,-881164.2525,-7036000.0,-536529.38,-1797231.3350000004,0.0,-11032331.477499995,0.0
534,2021-02-18,25356257.58,12143250.0,11163309.0925,2049698.4875,0.0,0.0,-59139873.81,-9237580.6675,-4961066.57,-564508.6074999999,0.0,-4325193.93,-990344.1124999998,-39061179.9225,-33783616.230000004,0.0
535,2021-02-19,26566077.785,9194250.0,12240086.4575,5131741.3275,0.0,0.0,-29159355.6425,-22173865.66,-2192951.855,-1082695.83,0.0,-32.45,-3418513.7650000006,-291296.0825,-2593277.857499998,0.0
536,2021-02-22,67136606.6025,38797750.0,22541766.325000003,5797090.2775,0.0,0.0,-31502581.0775,-25051803.2375,-229138.1625,-2696508.3575,-174650.6925,0.0,-3350480.6275,0.0,35634025.525000006,0.0
537,2021-02-23,33446158.465,17057250.0,12377946.7825,4010961.6825,0.0,0.0,-24247179.5375,-10742209.065,-4048974.5875,-558543.47,-320338.75,-3413525.8225,-3682780.255,-1480807.5875,9198978.927500002,0.0
538,2021-02-24,44108860.45,15778500.0,18125524.8825,10204835.5675,0.0,0.0,-19598185.1225,-8828647.955,-4661879.445,-338059.06999999995,-108138.75,-482323.87,-4679136.032499999,-500000.0,24510675.327500004,0.0
539,2021-02-25,40389032.35,24826000.0,12630015.707500003,2933016.6425,0.0,0.0,-55014644.9375,-12005150.0925,-3989778.8675,-944806.005,0.0,-35342864.23500001,-2732045.7375,0.0,-14625612.5875,0.0
540,2021-02-26,64047651.690000005,28913250.0,30808094.067500003,4326307.6225,0.0,0.0,-46943045.72,-10453697.45,-4231001.745,-1339164.2850000004,-21918500.0,-5296026.9775,-1275544.2774999996,-2429110.985,17104605.970000006,0.0
541,2021-03-01,64583619.525,31820750.0,22437830.125,10325039.4,0.0,0.0,-59371739.0425,-31836739.28,-8541593.4975,-4138563.91,0.0,-8661557.8325,-5068284.522499999,-1125000.0,5211880.482500002,0.0
542,2021-03-02,51082437.74,26440250.0,19220085.9125,5422101.8275,0.0,0.0,-12269653.675000004,-8272746.355,-2871504.6125,-375379.14,0.0,-75692.9475,-673894.2200000003,-436.4,38812784.065,0.0
543,2021-03-03,26775087.4825,15000750.0,9025009.027500002,2749328.455,0.0,0.0,-71238272.49749999,-26979302.9325,-4795483.3325,-771777.7225,-12804400.0,-260665.57,-8857027.1675,-16769615.7725,-44463185.01499999,0.0
544,2021-03-04,29789064.207500003,13906000.0,12543603.652500002,3339460.555,0.0,0.0,-10724524.3675,-4460738.565,-3142417.9575,-745635.7825,0.0,-94026.57,-2281705.4925,0.0,19064539.840000004,0.0
545,2021-03-05,29365340.0625,8915750.0,17516275.12,2933314.9425,0.0,0.0,-41313580.325,-10948776.9125,-3726299.4775,-957606.5825,-21644437.5,-1851864.4325,-1734830.8974999995,-449764.5225,-11948240.262499996,0.0
546,2021-03-08,68083940.33,41663750.0,20545089.7375,5875100.5925,0.0,0.0,-40968265.8625,-23239217.9125,-7304251.035,-4369228.33,0.0,-35694.12,-5144874.465,-875000.0,27115674.4675,0.0
547,2021-03-09,39352690.4875,18731250.0,14694126.6725,5927313.815,0.0,0.0,-18914757.775,-10193182.75,-3553140.7,-1465412.5775,0.0,-177845.61,-2352206.6375,-1172969.5,20437932.7125,0.0
548,2021-03-10,49170126.205,29484500.0,14547064.0725,5138562.1325,0.0,0.0,-47873452.0025,-9627996.04,-4040182.5175,-1620996.73,0.0,-28003417.1825,-3455859.5325,-1125000.0,1296674.2025000006,0.0
549,2021-03-11,36050606.6325,15741750.0,14996024.079999998,5312832.5525,0.0,0.0,-36889504.8225,-21670297.1725,-5361463.075,-1574756.0225,0.0,-6012232.6,-1739997.6225,-530758.33,-838898.1899999976,0.0
550,2021-03-12,32222889.1975,14056500.0,13549841.749999998,4616547.4475,0.0,0.0,-16563297.0275,-9112155.58,-4212951.8925,-567040.54,0.0,-10468.18,-1202891.185,-1457789.65,15659592.169999998,0.0
551,2021-03-15,122346868.5525,64021500.0,44542356.535,12844927.3975,0.0,938084.62,-78038116.64000002,-24907298.4375,-5683371.1775,-3330440.22,-35073100.0,-166286.2625,-8877620.5425,0.0,44308751.9125,0.0
552,2021-03-16,29721930.2825,15926250.0,10335296.47,3460383.8125,0.0,0.0,-23715807.1825,-20345249.1725,-1963366.17,-687346.3650000001,0.0,-80383.9525,-618214.6849999999,-21246.8375,6006123.1000000015,0.0
553,2021-03-17,27792705.80250001,11300000.0,13133684.737500004,3359021.065,0.0,0.0,-37853121.6675,-20862882.96,-4899250.7475000005,-888828.7124999999,-2789966.25,-6350514.935,-1921070.43,-140607.6325,-10060415.864999998,0.0
554,2021-03-18,29051780.0525,14772750.0,11466071.22,2812958.8325,0.0,0.0,-58801755.38,-9810878.985,-1721128.1225,-1008147.545,0.0,-3060516.24,-3314543.664999999,-39886540.8225,-29749975.3275,0.0
555,2021-03-19,28771936.0375,10399750.0,13200845.707500003,3921340.33,0.0,1250000.0,-14696495.7575,-6749096.765,-1492974.1625,-771508.94,0.0,-97477.5875,-5585438.3025,0.0,14075440.28,0.0
556,2021-03-22,81827676.83749999,45822000.0,26085615.692500003,9920061.145,0.0,0.0,-96272258.9175,-32963938.225,-16204815.6425,-4717728.4725,-35354250.0,-838092.045,-4193434.5325000007,-2000000.0,-14444582.080000011,0.0
557,2021-03-23,36252771.6675,19901500.0,12507256.045,3844015.6225,0.0,0.0,-16918377.165,-7914592.33,-4664925.99,-845168.6699999999,0.0,-850407.7825,-879201.2225000001,-1764081.17,19334394.502500005,0.0
558,2021-03-24,33191090.4475,18900750.0,10547105.03,3743235.4175,0.0,0.0,-27164509.175,-11991891.525,-774479.4925,-1034243.2875,-11788500.0,-32494.2375,-667900.6325000001,-875000.0,6026581.272500001,0.0
559,2021-03-25,49171038.7875,28897250.0,13981473.797499996,6292314.99,0.0,0.0,-76103081.9125,-11008188.1525,-5014333.9275,-697317.0925,-30697750.0,-26399769.5025,-2285723.2375,0.0,-26932043.124999996,0.0
560,2021-03-26,28424502.2025,12079750.0,13111713.225,3233038.9775,0.0,0.0,-48263207.29,-13698004.1975,-10088250.275,-1319088.0100000002,0.0,-21100210.7075,-1956236.5774999992,-101417.5225,-19838705.0875,0.0
561,2021-03-29,88327028.865,48744500.0,25332528.865,14250000.0,0.0,0.0,-76198004.52,-38299337.69,-5413652.955,-3149930.7500000005,-24315250.0,-818776.5475,-4157137.4775,-43919.1,12129024.345,0.0
562,2021-03-30,70568754.305,42457500.0,24390103.9925,3721150.3125,0.0,0.0,-27905908.1475,-19874204.9825,-3417249.34,-1285230.4475,0.0,-870775.335,-2446754.2575000003,-11693.785,42662846.157500006,0.0
563,2021-03-31,60510756.36,31259000.0,24017239.6075,3059516.2525,2175000.5,0.0,-28609309.040000003,-21047062.0925,-4465147.4325,-2502808.4975,0.0,-11354.285,-571265.3125000005,-11671.42,31901447.32,0.0
564,2021-04-01,40068716.682500005,16018000.0,13504605.0075,10546111.675,0.0,0.0,-24669940.9675,-8589056.5775,-4861159.3100000005,-1356457.315,-102083.75,-9325639.9675,-435544.0474999999,0.0,15398775.715000004,0.0
565,2021-04-02,27884608.295,2525750.0,16407143.93,8951714.365,0.0,0.0,-26351651.8575,-14258969.34,-7809519.855,-1369630.6975000002,0.0,-680465.83,-2222944.9,-10121.235,1532956.4375000035,0.0
566,2021-04-05,80205506.185,49948750.0,22290295.7325,7966460.4525,0.0,0.0,-126234959.79749998,-37771376.84,-6700030.8975,-3214138.2025,-24726350.0,0.0,-5821122.322499998,-48001941.535,-46029453.61249998,0.0
567,2021-04-06,29223876.7,15871250.0,10310358.8125,3042267.8875,0.0,0.0,-8763874.19,-2487466.0225,-3292663.1725000003,-454101.8875,0.0,-772664.3425,-362914.94499999954,-1394063.82,20460002.51,0.0
568,2021-04-07,33103745.2725,17426000.0,11409479.0475,4268266.225,0.0,0.0,-26982905.769999992,-17156101.74,-5159496.4125,-664090.5875,0.0,-116641.095,-3261575.935,-625000.0,6120839.502500009,0.0
569,2021-04-08,27667570.065000005,13575500.0,10170479.875000004,2796590.19,0.0,1125000.0,-50460321.005,-14047604.9375,-4743152.9925,-789932.8975,-25915937.5,-305792.5975,-4657900.08,0.0,-22792750.93999999,0.0
570,2021-04-09,46299406.8525,13474000.0,22501500.1025,10323906.75,0.0,0.0,-35940677.075,-17173944.8925,-6735545.5325,-474538.1875,0.0,-7300577.44,-3131071.0225,-1125000.0,10358729.777500004,0.0
571,2021-04-12,99951943.0575,60859250.0,29383462.829999994,9709230.2275,0.0,0.0,-77948827.57249999,-30475724.56,-9339209.195,-4038558.5925,0.0,-28797006.2275,-5298328.9975,0.0,22003115.48500001,0.0
572,2021-04-13,34273260.1675,19567250.0,11179007.6675,3527002.5,0.0,0.0,-44804217.56,-18655620.9925,-3831012.73,-648534.775,-19389262.5,-199442.26,-2080344.3025,0.0,-10530957.392500006,0.0
573,2021-04-14,47032836.17250001,25671750.0,16159676.080000004,5201410.0925,0.0,0.0,-24798290.66,-12844360.64,-5629908.7125,-809872.06,0.0,-1450672.5775,-3808224.1,-255252.57,22234545.512500007,0.0
574,2021-04-15,71292546.755,33421750.0,31449434.6175,6421362.1375,0.0,0.0,-61364451.66500001,-17989448.2325,-2636086.19,-834705.41,-32786937.5,-58674.03,-7058600.3025,0.0,9928095.089999989,0.0
575,2021-04-16,39515957.6225,11934250.0,21070846.315,6510861.3075,0.0,0.0,-40901462.14000001,-11485875.5075,-12698211.0225,-1989492.0125,-9080775.0,-3192565.3025,-2189534.99,-265008.305,-1385504.5175000057,0.0
576,2021-04-19,44963979.580000006,18677250.0,17054172.4025,9232557.1775,0.0,0.0,-74263021.66999999,-46292483.8775,-15768702.8,-5331093.6275,0.0,-3781758.7775,-3088982.5874999985,0.0,-29299042.08999998,0.0
577,2021-04-20,33290649.705,16846750.0,12365316.4225,4078583.2825,0.0,0.0,-30663704.645,-3423379.455,-247356.9225,-1238572.23,0.0,-162.25,-809020.4199999999,-24945213.3675,2626945.0599999987,0.0
578,2021-04-21,38030752.72750001,18100750.0,14744788.8725,5185213.855,0.0,0.0,-50119825.0225,-7479683.7075,-3655878.115,-1958236.215,-35916397.5,-23987.695,-1085641.7900000005,0.0,-12089072.294999994,0.0
579,2021-04-22,32486219.9725,13622750.0,15515245.2425,3348224.73,0.0,0.0,-27230037.2975,-15811021.1025,-4532796.53,-1017973.5475,0.0,-4170577.625,-1697668.4925000002,0.0,5256182.675000001,0.0
580,2021-04-26,103969067.0975,64283750.0,29968877.6075,9716439.49,0.0,0.0,-106009097.195,-59593517.89,-11239724.2825,-4582531.0125,0.0,-25247334.98,-5337896.725,-8092.305,-2040030.0975000116,0.0
581,2021-04-27,35423256.22,19576500.0,12651878.1875,3194878.0325,0.0,0.0,-21841982.59,-2258496.74,-2619529.4125,-1347766.5499999998,-14042850.0,-593540.0675,-913685.9324999996,-66113.8875,13581273.63,0.0
582,2021-04-28,28519630.6825,10660250.0,14847740.4075,3011640.2749999994,0.0,0.0,-28044633.362500004,-9170753.685,-5705907.217499999,-1127085.3725,0.0,-10423606.215,-1617280.872500001,0.0,474997.3199999929,0.0
583,2021-04-29,35863683.985,17691750.0,15473679.6575,2698254.3275,0.0,0.0,-34686230.985,-20824002.8875,-4043074.495,-2846223.24,-5935542.5,-323179.945,-714207.9175,0.0,1177453.0,0.0
584,2021-04-30,101445188.105,54460500.0,40448548.8175,2636455.5375,3899683.75,0.0,-33484785.94,-11937131.3725,-3826069.5475,-1106608.2825,-9570098.75,-4422840.4975,-2521980.955,-100056.535,67960402.16499999,0.0
585,2021-05-03,73781530.83500001,38951000.0,19635210.2025,15195320.6325,0.0,0.0,-44249049.38249999,-24074324.22,-11153723.065,-1951187.855,-207732.5,-3182512.37,-3679569.3725,0.0,29532481.45250001,0.0
586,2021-05-04,19997557.3875,5569000.0,10884059.0,3544498.3875,0.0,0.0,-8596025.3575,-3480383.49,-196791.255,-959194.695,0.0,-3263527.6925,-635943.6350000001,-60184.59,11401532.03,0.0
587,2021-05-05,41935856.355,15727750.0,15920383.197500002,10287723.1575,0.0,0.0,-62025858.70999999,-13255037.2475,-10134533.105,-1114139.2125,0.0,-3172330.5525,-1693669.5949999993,-32656148.9975,-20090002.35499999,0.0
588,2021-05-06,26235098.6025,11661500.0,10272513.8275,4301084.775,0.0,0.0,-17219410.525,-9317827.3325,-3802153.8175,-1067336.8525,0.0,-166982.63,-2623151.3675,-241958.525,9015688.0775,0.0
589,2021-05-07,41613867.5,10024750.0,22043588.665000003,9545528.835,0.0,0.0,-84820927.3425,-10118295.0425,-4094614.4375,-1302212.0025,-65699042.50000001,-81132.9825,-2832399.8475,-693230.53,-43207059.8425,0.0
590,2021-05-10,74374749.01,47109000.0,20940484.7175,6325264.2925,0.0,0.0,-64303491.995000005,-24672917.7025,-7469758.99,-4759621.0975,0.0,-22242463.610000003,-5158730.594999999,0.0,10071257.015,0.0
591,2021-05-11,28435317.55,11118250.0,14227339.3725,3089728.1775,0.0,0.0,-43757485.66,-17580077.385,-4345554.4175,-924325.885,-11426250.0,-7525463.61,-1871153.8899999997,-84660.4725,-15322168.11,0.0
592,2021-05-12,34606399.7175,14158750.0,16611275.5125,3836374.205,0.0,0.0,-25343098.29,-12923509.0075,-10590794.445,-854509.1100000001,0.0,-336590.27,-637695.4574999989,0.0,9263301.427500002,0.0
593,2021-05-17,154700449.875,79550500.0,53906391.752500005,19492324.3725,0.0,1751233.75,-116308332.35,-61050318.2575,-15913631.4525,-7068751.897500001,-22090747.0,-816320.505,-9368563.2375,0.0,38392117.52499999,0.0
594,2021-05-18,22202981.745,5552750.0,13185788.525,3464443.22,0.0,0.0,-19573463.6575,-12476402.2325,-4775310.7525,-1209611.5524999998,0.0,-99343.7975,-929279.4324999996,-83515.89,2629518.0874999985,0.0
595,2021-05-20,50365039.7175,21586750.0,22123522.875000004,6654766.842499999,0.0,0.0,-81743301.44,-22068982.3125,-5560747.4375,-2462218.79,-24045925.0,-1590424.7725,-2211597.72,-23803405.407500003,-31378261.7225,0.0
596,2021-05-21,38218632.0,14788000.0,21036314.415,2394317.585,0.0,0.0,-15044576.525,-7456625.1,-1936497.1425,-964195.2675,0.0,-3277453.155,-1327110.7999999998,-82695.06,23174055.475,0.0
597,2021-05-24,79468635.785,46844500.0,25258924.0575,7365211.727499999,0.0,0.0,-75120146.565,-43907755.2175,-9080883.6825,-2537572.37,-14886925.0,-2277320.675,-2358430.07,-71259.55,4348489.219999999,0.0
598,2021-05-25,46012345.41,27640250.0,15116521.1525,3255574.2575,0.0,0.0,-27768441.0825,-4533134.82,-3677064.0925,-1870089.8175,-180341.0,-15483161.07,-1966817.6049999995,-57832.6775,18243904.327500004,0.0
599,2021-05-26,32820181.68,18918500.0,10681169.8,2626080.1875,0.0,594431.6925,-32231542.7075,-19874294.3175,-3272899.125,-2018243.96,-1991143.0,-4253480.2775,-821482.0274999999,0.0,588638.9725000001,0.0
600,2021-05-27,35302095.4725,15649250.0,14531149.2975,5121696.175,0.0,0.0,-17405014.575,-9958997.9925,-4196806.04,-2193144.755,0.0,-96276.425,-947865.3675,-11923.995,17897080.897499997,0.0
601,2021-05-28,32809977.782500003,14929750.0,15203634.4825,2676593.3,0.0,0.0,-17977541.86,-2929722.7275,-3498429.315,-514089.47,-6075431.5,-4142590.175,-719766.9850000001,-97511.6875,14832435.922500003,0.0
602,2021-05-31,146449351.462654,85204500.0,50350834.035,6341773.375,4552244.052654,0.0,-76983452.32000001,-45657084.3125,-10713264.39,-3123145.9850000003,0.0,-13864599.34,-3625358.2925,0.0,69465899.14265399,0.0
603,2021-06-01,37023784.6075,20326750.0,13026367.557499995,3670667.05,0.0,0.0,-40056878.11,-4631898.2,-289773.4,-1335462.6075000002,-23385175.0,-8894527.7225,-1493963.2950000002,-26077.885,-3033093.502500005,0.0
604,2021-06-02,21163220.5225,6607750.0,10949394.557499995,3606075.965,0.0,0.0,-42855449.2925,-11447843.3375,-4156727.305,-1524573.7100000002,-24126200.0,-48759.475,-1551345.465,0.0,-21692228.770000007,0.0
605,2021-06-03,30916527.8825,16360250.0,11244892.2625,3311385.62,0.0,0.0,-60952670.73,-11650261.9175,-2485834.67,-423429.76,0.0,-249866.2525,-4367043.9275,-41776234.2025,-30036142.847500004,0.0
606,2021-06-04,27858477.5575,12344250.0,13193863.1525,2320364.4050000003,0.0,0.0,-27526826.94,-14804053.1575,-3572163.58,-3455244.2275,-65402.25,-579251.1775,-3984800.602500001,-1065911.9449999998,331650.6175000034,0.0
607,2021-06-07,114828575.4925,55919750.0,40083990.99999999,18824834.4925,0.0,0.0,-110610935.3925,-49774697.17,-11215512.7875,-5138442.0125,-31472250.0,-8662590.1775,-3461733.5425000014,-885709.7025,4217640.100000009,0.0
608,2021-06-08,37397735.1725,22657250.0,12484053.43,2256431.7425,0.0,0.0,-23605616.765,-12852389.2925,-3900798.445,-1418649.9975,-430190.0,-28952.275,-4695649.02,-278987.735,13792118.407500004,0.0
609,2021-06-09,41482902.8675,20973500.0,15281454.015,4895000.475,0.0,332948.3775,-22139638.919999994,-10330159.08,-5562599.585,-4198418.8925,0.0,-160766.0525,-1360081.64,-527613.6699999999,19343263.947500005,0.0
610,2021-06-10,66796284.6075,37959500.0,22975573.33,5861211.2775,0.0,0.0,-47458777.9975,-11923638.02,-2465350.47,-1899436.22,0.0,-28879717.1725,-2221339.000000001,-69297.115,19337506.61,0.0
611,2021-06-11,41887611.4,16212750.0,21115558.4725,4559302.9275,0.0,0.0,-20080911.295,-8683791.895,-2922600.7575,-2392671.93,0.0,-1853032.4575,-3522816.1525,-705998.1025,21806700.105,0.0
612,2021-06-14,108569715.0675,63368250.0,34238641.625,10962823.442500005,0.0,0.0,-107401200.69750002,-76014754.3175,-15416202.21,-5563348.6975,-505800.0,-5573420.59,-4327674.8825,0.0,1168514.369999975,0.0
613,2021-06-15,80891159.3225,43436750.0,30564372.945000004,6890036.3775,0.0,0.0,-48848829.88750001,-11438256.05,-5169758.680000001,-1603174.8275,-24879776.25,-352878.5825,-5352632.452500001,-52353.045,32042329.434999995,0.0
614,2021-06-16,38049985.8525,20900500.0,13467493.36,3681992.4925,0.0,0.0,-33018593.0425,-9424038.3925,-6418362.3175,-1552313.0850000002,-10643375.0,-3960180.58,-1020323.6675000002,0.0,5031392.809999999,0.0
615,2021-06-17,28989717.3925,6949500.0,17225626.8975,4814590.495,0.0,0.0,-16009690.1675,-11456491.655,-1379619.6475,-1836499.6725,0.0,-97.35,-1306389.8350000004,-30592.0075,12980027.225000003,0.0
616,2021-06-18,39763066.4725,16753500.0,16818458.680000003,6191107.7925,0.0,0.0,-81544178.425,-13476319.0025,-8854026.83,-1805055.76,0.0,-5030949.005,-2451885.095,-49925942.7325,-41781111.95249999,0.0
617,2021-06-21,108195504.9775,64226000.0,32807494.3,11162010.6775,0.0,0.0,-82826394.94999999,-54947223.79,-14852231.2925,-4684552.6225,0.0,-4385786.3475,-3956600.8975,0.0,25369110.027500004,0.0
618,2021-06-22,48984927.06999999,24446250.0,19131713.1325,5406963.9375,0.0,0.0,-43638976.30250001,-9680370.33,-5989090.92,-1339998.865,-21977790.000000004,-3196909.1075,-1120036.2625,-334780.8175,5345950.767499983,0.0
619,2021-06-23,45080078.6175,23165500.0,16321049.170000002,5593529.447500001,0.0,0.0,-43714829.74999999,-21782027.9925,-5801991.25,-1231586.16,-13457729.999999998,-166982.6175,-1274511.73,0.0,1365248.8675000072,0.0
620,2021-06-24,48569304.60250001,22581250.0,18763167.525,5311387.0775,0.0,1913500.0,-24235417.3025,-13556457.055,-6489075.5,-1265571.75,0.0,-187483.28,-2583667.9675,-153161.75,24333887.300000004,0.0
621,2021-06-25,59436668.1725,29039750.0,24345518.0175,6051400.154999999,0.0,0.0,-108255424.8225,-24664933.3775,-5352440.865,-690829.6625,-49933625.0,-24985267.8225,-2613139.0325,-15189.0625,-48818756.650000006,0.0
622,2021-06-28,107298415.6825,64046500.0,33058359.655,10193556.0275,0.0,0.0,-94411998.3525,-55478025.435,-13704905.81,-8270666.07,-130610.0,-13705297.29,-3122493.7475000005,0.0,12886417.329999998,0.0
623,2021-06-29,49988018.78,28702000.0,17358389.029999997,3927629.75,0.0,0.0,-70160321.4375,-10888734.765,-5150630.3825,-7806431.1375,-43592725.0,-972065.62,-1733083.0399999989,-16651.4925,-20172302.6575,0.0
624,2021-06-30,140518200.76250002,74911500.0,54956161.7725,10650538.99,0.0,0.0,-29177150.282500003,-18128541.8575,-6239988.762499999,-1479117.3850000002,-1295487.5,-102730.1425,-1931284.6350000007,0.0,111341050.48000002,0.0
625,2021-07-01,44514853.635,23053000.0,15248921.132499998,6022655.43,0.0,190277.0725,-26673564.2975,-15846351.3,-6552591.99,-2252755.125,0.0,-1095292.1325,-926573.75,0.0,17841289.3375,0.0
626,2021-07-02,29930204.2075,3494500.0,18433616.1975,8002088.01,0.0,0.0,-37324506.6025,-14230318.4525,-9752684.1025,-1719052.91,-256780.0,-9455193.2575,-1890172.5125000025,-20305.3675,-7394302.395000003,0.0
627,2021-07-05,144259237.5625,78129500.0,46446785.41,19682952.1525,0.0,0.0,-147966125.1325,-67442795.435,-18984298.705,-2824851.53,-642531.25,-87177.555,-3180943.7825,-54803526.875,-3706887.569999993,0.0
628,2021-07-06,38683034.2375,16806250.0,16085571.6175,5791212.62,0.0,0.0,-21057434.9925,-9261922.2875,-6494949.25,-1982217.75,0.0,-763441.04,-2179904.6650000005,-375000.0,17625599.244999997,0.0
629,2021-07-07,49575829.8975,25625500.0,18041675.2125,5908654.685,0.0,0.0,-35891064.08,-22207998.615,-6011630.7875,-1832217.0,0.0,-2742253.9275,-3096963.75,0.0,13684765.817500005,0.0
630,2021-07-08,59941571.31499999,29814000.0,21943620.68,8183950.635,0.0,0.0,-73011737.81750001,-16370146.7925,-6357906.5,-1572296.0,-42018367.5,-3587761.775,-3105259.25,0.0,-13070166.50250002,0.0
631,2021-07-09,42513664.585,16910250.0,20593157.3675,5010257.217499999,0.0,0.0,-31351426.952500004,-13126334.405,-5096044.25,-2214394.75,0.0,-6982801.0375,-3904358.0,-27494.51,11162237.632499997,0.0
632,2021-07-12,148203033.3375,90134000.0,42712436.49,15356596.8475,0.0,0.0,-120234798.7,-49363543.22,-13331698.75,-8872927.25,-19456200.0,-24408467.98,-4801961.5,0.0,27968234.637500003,0.0
633,2021-07-13,56805677.877500005,29915000.0,19661386.942500003,7229290.935,0.0,0.0,-31201905.485000003,-16799589.815,-7727264.25,-1178421.5,0.0,-180087.2175,-3655021.6275,-1661521.075,25603772.3925,0.0
634,2021-07-14,64842253.5175,29157000.0,29811209.817500003,5874043.699999999,0.0,0.0,-69305359.8925,-35314300.4775,-8934001.47,-1855028.7025,0.0,-19614565.825,-3587463.4175,0.0,-4463106.375,0.0
635,2021-07-16,145134278.225,77128500.0,56649092.315,9044935.91,0.0,2311750.0,-114420346.9325,-36309632.0125,-14683179.5,-3577490.5725,-54670350.0,-11484.96,-4796354.3875,-371855.5,30713931.29249999,0.0
636,2021-07-19,124682584.6125,38314500.0,63337514.51250001,23030570.1,0.0,0.0,-107582733.72,-71291546.085,-31737689.5,-1930940.0,0.0,-98786.775,-2523771.36,0.0,17099850.892500013,0.0
637,2021-07-26,335309342.99499995,178108000.0,106943243.0975,50258099.8975,0.0,0.0,-171836280.99000004,-1004949.6025,-23297200.4725,-21012068.105,-96819375.0,-18759806.2675,-6395078.300000001,-4547803.2425,163473062.0049999,0.0
638,2021-07-27,51549129.56750001,24693250.0,22664295.85500001,4191583.7125,0.0,0.0,-168313720.31249997,-143548178.1525,-6716755.4325,-1910579.2575,-10706250.0,-4092442.29,-1231512.7275000005,-108002.4525,-116764590.74499996,0.0
639,2021-07-28,59846856.1925,33182000.0,20090375.04500001,6574481.1475,0.0,0.0,-52671822.0125,-29658994.8975,-12038636.9,-2437266.7375,0.0,-5763550.1425,-2773373.335,0.0,7175034.180000007,0.0
640,2021-07-29,52759328.1525,28973750.0,20584272.81,3201305.3425000003,0.0,0.0,-44497929.745000005,-20125450.2125,-13639653.25,-1906162.75,-2118879.0,-3279023.7825,-3428760.75,0.0,8261398.407499999,0.0
